Day of the Week,Month,Open,High,Low,Close,Adj Close,Volume
5,2,4800,4800,4750,4750,4750,4000
1,2,4725,4725,4700,4725,4725,10000
2,2,4725,4725,4700,4725,4725,13000
3,3,4740,4760,4740,4760,4760,8000
4,3,4775,4825,4775,4825,4825,6000
5,3,4825,4825,4800,4800,4800,2000
1,3,4800,4800,4775,4800,4800,3000
2,3,4825,4825,4825,4825,4825,1000
3,3,4825,4825,4800,4825,4825,10000
4,3,4825,4825,4820,4825,4825,3000
5,3,4810,4810,4725,4725,4725,17000
1,3,4725,4735,4710,4735,4735,11000
2,3,4735,4785,4735,4785,4785,6000
3,3,4800,4810,4800,4800,4800,6000
4,3,4850,4975,4850,4975,4975,38000
5,3,4950,4950,4875,4915,4915,19000
1,3,4915,4925,4900,4900,4900,11000
2,3,4900,4950,4900,4925,4925,23000
3,3,4925,4925,4910,4910,4910,3000
4,3,4910,4910,4910,4910,4910,3000
1,3,4910,4950,4905,4950,4950,5000
2,3,4950,4950,4925,4950,4950,8000
3,3,4925,4925,4900,4900,4900,19000
4,3,4915,4920,4915,4920,4920,2000
5,3,4950,4950,4950,4950,4950,15000
1,4,4950,4990,4950,4990,4990,6000
2,4,4990,5025,4990,5000,5000,10000
3,4,5005,5050,5005,5050,5050,32000
4,4,5050,5100,5000,5075,5075,11000
5,4,5100,5225,5100,5200,5200,53000
1,4,5225,5350,5225,5325,5325,34000
2,4,5325,5375,5325,5375,5375,54000
3,4,5400,5525,5400,5525,5525,39000
4,4,5625,5675,5625,5675,5675,29000
5,4,5725,5850,5725,5850,5850,56000
1,4,5875,6000,5875,5875,5875,54000
2,4,5875,5925,5875,5875,5875,45000
3,4,5875,5900,5850,5850,5850,33000
4,4,5850,5900,5850,5900,5900,9000
5,4,5900,5900,5875,5875,5875,13000
1,4,5875,5925,5850,5925,5925,72000
2,4,5950,6000,5950,6000,6000,55000
3,4,6025,6175,6025,6150,6150,32000
4,4,6175,6475,6175,6350,6350,42000
5,4,6350,6400,6275,6275,6275,18000
1,5,6275,6325,6200,6200,6200,27000
2,5,6200,6275,6175,6175,6175,17000
3,5,6150,6150,6100,6100,6100,16000
4,5,6100,6125,5975,5975,5975,20000
5,5,5975,6000,5950,5950,5950,9000
1,5,5925,5925,5850,5875,5875,13000
2,5,5875,5900,5700,5715,5715,35000
3,5,5715,5725,5675,5725,5725,12000
4,5,5725,5850,5725,5800,5800,22000
5,5,5800,5900,5800,5900,5900,29000
1,5,5950,6075,5950,6075,6075,13000
2,5,6125,6300,6125,6300,6300,31000
3,5,6300,6325,6250,6250,6250,14000
4,5,6250,6275,6225,6275,6275,7000
5,5,6275,6275,6250,6250,6250,14000
1,5,6275,6300,6275,6300,6300,16000
2,5,6300,6325,6250,6275,6275,27000
3,5,6275,6275,6250,6275,6275,4000
4,5,6250,6250,6200,6200,6200,14000
5,5,6225,6357,6225,6357,6357,11000
2,5,6357,6475,6325,6325,6325,29000
3,5,6325,6425,6325,6425,6425,12000
4,6,6425,6450,6350,6375,6375,32000
5,6,6400,6475,6400,6475,6475,4000
1,6,6475,6490,6465,6465,6465,6000
2,6,6465,6465,6400,6400,6400,17000
3,6,6450,6525,6450,6500,6500,23000
4,6,6500,6625,6475,6600,6600,35000
5,6,6650,6825,6650,6825,6825,65000
1,6,6850,6990,6850,6990,6990,27000
2,6,6990,7000,6775,6775,6775,35000
3,6,6725,6725,6675,6675,6675,16000
4,6,6675,6675,6610,6610,6610,6000
5,6,6675,6700,6675,6700,6700,17000
1,6,6700,6750,6700,6750,6750,14000
2,6,6775,6825,6775,6775,6775,8000
3,6,6775,6775,6725,6725,6725,7000
4,6,6700,6700,6670,6695,6695,12000
5,6,6720,6875,6720,6875,6875,18000
1,6,6900,6975,6900,6975,6975,12000
2,6,6975,7000,6800,6800,6800,27000
3,6,6800,6825,6800,6800,6800,10000
4,6,6790,6790,6675,6675,6675,24000
5,6,6675,6675,6550,6575,6575,19000
1,7,6600,6725,6600,6725,6725,6000
3,7,6700,6700,6650,6650,6650,7000
4,7,6675,6725,6675,6725,6725,5000
5,7,6750,6850,6750,6850,6850,9000
1,7,6850,6850,6800,6800,6800,8000
2,7,6825,6895,6825,6890,6890,23000
3,7,6875,6875,6850,6860,6860,10000
4,7,6860,6915,6860,6915,6915,27000
5,7,6915,6965,6850,6875,6875,26000
1,7,6875,6900,6825,6900,6900,11000
2,7,6800,6800,6800,6800,6800,11000
3,7,6825,6900,6825,6900,6900,11000
4,7,6925,6975,6925,6925,6925,15000
5,7,6950,7000,6950,6950,6950,10000
1,7,6975,7050,6975,7025,7025,11000
2,7,7075,7150,7075,7125,7125,18000
3,7,7150,7350,7150,7350,7350,18000
4,7,7350,7500,7250,7500,7500,36000
5,7,7500,7525,7400,7425,7425,23000
1,7,7425,7525,7400,7500,7500,31000
2,8,7550,7725,7550,7600,7600,33000
3,8,7650,7725,7650,7700,7700,19000
4,8,7700,7750,7675,7750,7750,23000
5,8,7750,7750,7650,7675,7675,10000
1,8,7650,7650,7525,7650,7650,18000
2,8,7650,7850,7625,7850,7850,33000
3,8,7875,7975,7875,7975,7975,40000
4,8,7975,8125,7975,8100,8100,63000
5,8,8100,8175,8075,8075,8075,31000
1,8,8050,8050,8000,8005,8005,26000
2,8,7975,7975,7825,7825,7825,15000
3,8,7850,8000,7850,8000,8000,13000
4,8,7975,7975,7800,7825,7825,29000
5,8,7800,7800,7700,7750,7750,28000
1,8,7750,7750,7675,7675,7675,11000
2,8,7675,7825,7650,7825,7825,53000
3,8,7825,7925,7825,7925,7925,13000
4,8,7925,8050,7900,8000,8000,56000
5,8,8000,8000,7925,7950,7950,19000
1,8,7925,7925,7875,7925,7925,9000
2,8,7925,7950,7900,7900,7900,18000
3,8,7900,7925,7900,7900,7900,14000
4,8,7925,8000,7925,7975,7975,15000
5,9,7950,7950,7900,7925,7925,37000
2,9,7935,7950,7935,7935,7935,2000
3,9,7960,8050,7960,8050,8050,42000
4,9,8075,8175,8075,8125,8125,11000
5,9,8125,8125,8050,8125,8125,12000
1,9,8200,8350,8200,8300,8300,24000
2,9,8325,8650,8325,8575,8575,27000
3,9,8575,8725,8575,8725,8725,26000
4,9,8700,8700,8525,8625,8625,51000
5,9,8600,8600,8500,8500,8500,35000
1,9,8475,8475,8375,8450,8450,23000
2,9,8450,8675,8425,8600,8600,39000
3,9,8575,8575,8510,8535,8535,22000
4,9,8535,8535,8425,8490,8490,22000
5,9,8490,8500,8400,8400,8400,28000
1,9,8375,8375,8275,8275,8275,29000
2,9,8300,8500,8300,8475,8475,16000
3,9,8500,8625,8500,8600,8600,39000
4,9,8600,8675,8575,8675,8675,12000
5,9,8675,8750,8625,8625,8625,17000
1,10,8625,8690,8625,8690,8690,14000
2,10,8690,8700,8675,8675,8675,28000
3,10,8675,8725,8650,8725,8725,9000
4,10,8725,8725,8700,8725,8725,11000
5,10,8750,8810,8750,8810,8810,17000
1,10,8825,8825,8825,8825,8825,3000
2,10,8825,8875,8800,8875,8875,22000
3,10,8875,8900,8700,8725,8725,37000
4,10,8725,8725,8700,8700,8700,12000
5,10,8700,8725,8300,8300,8300,78000
1,10,8200,8200,7950,8200,8200,141000
2,10,8200,8325,8100,8175,8175,50000
3,10,8175,8225,8125,8175,8175,40000
4,10,8250,8575,8250,8550,8550,35000
5,10,8525,8525,8350,8425,8425,43000
1,10,8425,8425,8400,8405,8405,8000
2,10,8380,8380,8175,8300,8300,45000
3,10,8300,8300,8275,8300,8300,6000
4,10,8300,8325,8275,8275,8275,16000
5,10,8250,8250,8000,8100,8100,52000
1,10,8100,8210,8025,8210,8210,13000
2,10,8235,8535,8235,8510,8510,30000
3,11,8500,8500,8475,8475,8475,5000
4,11,8475,8480,8400,8410,8410,22000
5,11,8375,8375,8325,8350,8350,5000
1,11,8325,8325,8200,8225,8225,10000
2,11,8200,8200,8075,8175,8175,18000
3,11,8175,8250,8175,8175,8175,23000
4,11,8200,8225,8200,8200,8200,9000
5,11,8225,8250,8225,8250,8250,13000
1,11,8250,8350,8250,8350,8350,21000
2,11,8350,8400,8300,8305,8305,25000
3,11,8305,8350,8300,8305,8305,17000
4,11,8290,8290,8250,8250,8250,19000
5,11,8250,8325,8250,8325,8325,21000
1,11,8325,8375,8225,8300,8300,34000
2,11,8275,8275,8250,8250,8250,5000
3,11,8250,8315,8250,8300,8300,15000
5,11,8325,8325,8325,8325,8325,13000
1,11,8325,8325,8300,8300,8300,8000
2,11,8300,8300,8275,8275,8275,14000
3,11,8275,8275,8250,8250,8250,6000
4,11,8250,8250,8250,8250,8250,4000
5,12,8250,8325,8250,8325,8325,20000
1,12,8325,8325,8275,8325,8325,10000
2,12,8350,8400,8350,8400,8400,7000
3,12,8400,8400,8375,8375,8375,23000
4,12,8375,8400,8350,8375,8375,11000
5,12,8375,8400,8375,8375,8375,20000
1,12,8350,8350,8300,8300,8300,8000
2,12,8300,8350,8300,8300,8300,16000
3,12,8300,8425,8290,8400,8400,32000
4,12,8400,8500,8400,8475,8475,14000
5,12,8475,8625,8425,8625,8625,27000
1,12,8675,8875,8675,8675,8675,39000
2,12,8675,8700,8625,8650,8650,35000
3,12,8650,8650,8500,8505,8505,37000
4,12,8505,8505,8500,8505,8505,12000
5,12,8480,8480,8480,8480,8480,5000
2,12,8480,8480,8455,8460,8460,3000
3,12,8460,8485,8455,8455,8455,9000
4,12,8475,8550,8475,8550,8550,15000
5,12,8575,8700,8575,8675,8675,21000
2,1,8675,8675,8600,8625,8625,18000
3,1,8625,8725,8625,8625,8625,38000
4,1,8625,8675,8575,8675,8675,14000
5,1,8650,8650,8600,8625,8625,9000
1,1,8625,8625,8575,8625,8625,12000
2,1,8625,8625,8550,8555,8555,19000
3,1,8515,8515,8350,8375,8375,63000
4,1,8375,8400,8325,8375,8375,38000
5,1,8350,8350,8175,8200,8200,41000
1,1,8200,8225,8000,8000,8000,75000
2,1,8000,8150,7900,8150,8150,91000
3,1,8150,8250,8125,8200,8200,42000
4,1,8200,8225,8125,8125,8125,29000
5,1,8125,8175,8125,8175,8175,11000
1,1,8150,8150,7925,7925,7925,26000
2,1,7925,7975,7910,7975,7975,39000
3,1,7900,7900,7875,7900,7900,88000
4,1,7900,8000,7800,7825,7825,26000
5,1,7810,7810,7400,7450,7450,70000
1,1,7450,7500,7275,7280,7280,94000
2,1,7280,7300,6950,7250,7250,156000
3,1,7250,7455,7250,7455,7455,48000
4,2,7455,7575,7425,7575,7575,45000
5,2,7575,7700,7500,7650,7650,68000
1,2,7550,7550,7450,7525,7525,18000
2,2,7525,7625,7450,7525,7525,30000
3,2,7525,7845,7425,7825,7825,44000
4,2,7825,7925,7800,7830,7830,28000
5,2,7850,7950,7850,7950,7950,19000
1,2,7300,7300,7080,7220,7220,145000
2,2,7220,7450,7200,7400,7400,75000
3,2,7400,7425,7375,7425,7425,21000
4,2,7425,7525,7425,7520,7520,17000
5,2,7520,7575,7520,7575,7575,14000
2,2,7550,7550,7300,7325,7325,36000
3,2,7325,7375,7200,7350,7350,34000
4,2,7350,7350,7250,7325,7325,24000
5,2,7300,7300,7075,7125,7125,55000
1,2,7125,7150,7075,7150,7150,22000
2,2,7175,7355,7175,7225,7225,39000
3,2,7225,7250,7125,7225,7225,17000
4,3,7225,7300,7225,7300,7300,6000
5,3,7300,7375,7275,7275,7275,11000
1,3,7250,7250,7225,7250,7250,6000
2,3,7250,7325,7225,7250,7250,12000
3,3,7300,7425,7300,7425,7425,28000
4,3,7425,7450,7300,7450,7450,19000
5,3,7450,7475,7400,7400,7400,6000
1,3,7350,7350,7225,7275,7275,27000
2,3,7275,7300,7125,7150,7150,30000
3,3,7150,7150,7100,7120,7120,23000
4,3,7100,7100,7025,7025,7025,43000
5,3,7050,7125,7050,7125,7125,37000
1,3,7125,7150,7075,7150,7150,14000
2,3,7150,7250,7150,7150,7150,17000
3,3,7150,7200,7125,7125,7125,13000
4,3,7125,7125,7000,7025,7025,60000
5,3,7050,7125,7050,7100,7100,10000
1,3,7125,7200,7125,7125,7125,104000
2,3,7125,7150,7100,7150,7150,17000
3,3,7150,7175,7010,7010,7010,13000
4,3,7000,7000,6875,6900,6900,59000
5,3,6900,6925,6675,6725,6725,75000
1,4,6700,6700,6600,6700,6700,27000
2,4,6750,6900,6750,6825,6825,28000
3,4,6825,6875,6825,6835,6835,23000
4,4,6835,6875,6825,6850,6850,14000
5,4,6850,6875,6800,6825,6825,23000
1,4,6850,6925,6850,6875,6875,26000
2,4,6875,6925,6875,6925,6925,4000
3,4,6900,6900,6875,6900,6900,5000
4,4,6900,7000,6875,6975,6975,17000
1,4,6975,7025,6975,6975,6975,22000
2,4,6960,6960,6925,6960,6960,6000
3,4,6960,6960,6775,6800,6800,14000
4,4,6800,6800,6800,6800,6800,10000
5,4,6800,6900,6800,6805,6805,20000
1,4,6750,6750,6575,6625,6625,31000
2,4,6625,6650,6600,6620,6620,60000
3,4,6625,6700,6625,6700,6700,16000
4,4,6700,6725,6650,6650,6650,13000
5,4,6650,6675,6600,6675,6675,36000
1,4,6700,6725,6700,6700,6700,35000
2,5,6700,6750,6700,6725,6725,79000
3,5,6750,6950,6750,6950,6950,24000
4,5,6975,7050,6975,7000,7000,13000
5,5,7000,7025,6950,6975,6975,11000
1,5,7000,7025,7000,7025,7025,8000
2,5,7025,7100,7005,7100,7100,12000
3,5,7125,7175,7125,7130,7130,8000
4,5,7150,7250,7150,7250,7250,21000
5,5,7300,7525,7300,7525,7525,27000
1,5,7525,7675,7425,7575,7575,51000
2,5,7575,7600,7475,7475,7475,18000
3,5,7450,7450,7275,7275,7275,17000
4,5,7275,7325,7200,7200,7200,16000
5,5,7150,7150,7100,7115,7115,7000
1,5,7125,7250,7125,7225,7225,14000
2,5,7275,7350,7275,7325,7325,18000
3,5,7325,7325,7325,7325,7325,4000
4,5,7300,7300,7220,7220,7220,10000
5,5,7200,7200,7175,7175,7175,13000
2,5,7175,7225,7125,7175,7175,20000
3,5,7175,7300,7150,7150,7150,16000
4,5,7150,7150,7100,7150,7150,20000
5,6,7150,7175,7100,7100,7100,9000
1,6,7100,7325,7075,7325,7325,21000
2,6,7325,7400,7225,7225,7225,51000
3,6,7250,7425,7250,7400,7400,15000
4,6,7400,7425,7350,7400,7400,71000
5,6,7400,7425,7325,7325,7325,25000
1,6,7300,7300,7225,7275,7275,18000
2,6,7275,7300,7275,7300,7300,2000
3,6,7300,7350,7200,7200,7200,18000
4,6,7200,7225,7175,7225,7225,5000
5,6,7200,7200,7175,7200,7200,6000
1,6,7175,7175,7075,7075,7075,19000
2,6,7075,7100,7000,7050,7050,34000
3,6,7050,7075,7000,7075,7075,18000
4,6,7075,7100,7025,7025,7025,11000
5,6,7025,7050,7025,7050,7050,15000
1,6,7050,7050,6925,6925,6925,29000
2,6,6925,7050,6910,7025,7025,27000
3,6,7025,7050,7000,7050,7050,45000
4,6,7050,7275,7050,7225,7225,45000
5,6,7225,7250,7200,7200,7200,27000
1,7,7200,7225,7175,7200,7200,14000
2,7,7200,7250,7200,7225,7225,11000
4,7,7225,7225,7125,7125,7125,35000
5,7,7125,7125,7075,7075,7075,16000
1,7,7100,7125,7100,7110,7110,26000
2,7,7100,7100,7025,7025,7025,10000
3,7,7025,7050,7000,7025,7025,16000
4,7,7050,7125,7050,7125,7125,21000
5,7,7125,7300,7125,7300,7300,40000
1,7,7300,7325,7250,7325,7325,24000
2,7,7325,7325,7225,7225,7225,20000
3,7,7225,7225,7150,7150,7150,17000
4,7,7150,7150,7100,7125,7125,10000
5,7,7150,7300,7150,7250,7250,14000
1,7,7175,7175,6975,7000,7000,110000
2,7,7000,7000,6875,6900,6900,54000
3,7,6925,7000,6925,7000,7000,15000
4,7,7000,7050,7000,7050,7050,25000
5,7,7075,7100,7075,7100,7100,13000
1,7,7075,7075,6950,7025,7025,31000
2,7,7000,7000,7000,7000,7000,7000
3,8,7025,7075,7025,7075,7075,11000
4,8,7025,7025,6975,6975,6975,8000
5,8,6975,6975,6825,6850,6850,49000
1,8,6700,6700,6575,6625,6625,39000
2,8,6675,6750,6675,6725,6725,60000
3,8,6750,6825,6750,6825,6825,24000
4,8,6825,6850,6750,6800,6800,23000
5,8,6800,6800,6775,6775,6775,30000
1,8,6725,6725,6675,6700,6700,17000
2,8,6700,6925,6700,6900,6900,24000
3,8,6950,7025,6950,7025,7025,15000
4,8,6975,6975,6800,6800,6800,12000
5,8,6750,6750,6650,6700,6700,15000
1,8,6675,6675,6600,6650,6650,28000
2,8,6600,6600,6450,6500,6500,57000
3,8,6500,6525,6400,6400,6400,60000
4,8,6150,6150,6000,6100,6100,112000
5,8,6125,6325,6125,6200,6200,44000
1,8,6450,6550,6450,6480,6480,33000
2,8,6480,6525,6450,6525,6525,20000
3,8,6525,6540,6515,6540,6540,9000
4,8,6540,6565,6425,6430,6430,47000
5,8,6425,6425,6400,6400,6400,29000
2,9,6400,6425,6375,6425,6425,16000
3,9,6400,6400,6400,6400,6400,10000
4,9,6400,6400,6300,6300,6300,36000
5,9,6300,6375,6300,6375,6375,12000
1,9,6375,6375,6325,6325,6325,10000
2,9,6325,6325,6260,6260,6260,16000
3,9,6260,6300,6250,6300,6300,13000
4,9,6280,6280,6200,6200,6200,24000
5,9,6200,6225,6175,6225,6225,36000
1,9,6225,6225,6200,6210,6210,20000
2,9,6200,6200,6125,6150,6150,27000
3,9,6150,6175,6125,6125,6125,27000
4,9,6100,6100,6025,6075,6075,46000
5,9,6075,6100,6000,6025,6025,33000
1,9,6000,6000,5750,5825,5825,65000
2,9,5825,5900,5825,5900,5900,26000
3,9,5900,5925,5850,5850,5850,51000
4,9,5850,5875,5750,5800,5800,35000
5,9,5800,5875,5550,5875,5875,85000
1,10,5950,6150,5950,6100,6100,42000
2,10,6100,6200,6000,6000,6000,55000
3,10,5900,5900,5875,5900,5900,87000
4,10,5875,5875,5850,5850,5850,67000
5,10,5850,5900,5700,5900,5900,56000
1,10,5925,5950,5925,5925,5925,7000
2,10,5900,5900,5675,5700,5700,93000
3,10,5700,5700,5600,5600,5600,33000
4,10,5600,5640,5500,5550,5550,47000
5,10,5550,5735,5550,5735,5735,40000
1,10,5735,5775,5700,5700,5700,14000
2,10,5700,5700,5600,5625,5625,23000
3,10,5625,5725,5600,5700,5700,74000
4,10,5725,6000,5725,6000,6000,13000
5,10,6000,6250,6000,6100,6100,43000
1,10,6150,6300,6150,6300,6300,67000
2,10,6275,6275,6175,6200,6200,10000
3,10,6175,6175,6100,6100,6100,12000
4,10,6075,6075,6000,6025,6025,20000
5,10,6000,6000,5850,5850,5850,41000
1,10,5900,6050,5900,5900,5900,35000
2,10,5900,5950,5875,5900,5900,42000
3,10,5925,5975,5925,5950,5950,18000
4,11,5900,5900,5825,5860,5860,40000
5,11,5860,5900,5850,5875,5875,18000
1,11,5875,6000,5875,6000,6000,24000
2,11,5975,5975,5925,5950,5950,40000
3,11,5950,5960,5925,5960,5960,28000
4,11,5925,5925,5885,5885,5885,15000
5,11,5885,6025,5875,6025,6025,56000
1,11,6075,6275,6075,6275,6275,51000
2,11,6275,6275,6125,6175,6175,23000
3,11,6200,6300,6200,6275,6275,14000
4,11,6250,6250,6125,6125,6125,21000
5,11,6125,6175,6125,6125,6125,13000
1,11,6225,6350,6225,6350,6350,34000
2,11,6325,6325,6250,6250,6250,15000
3,11,6225,6225,6100,6175,6175,18000
5,11,6150,6150,6100,6125,6125,8000
1,11,6125,6150,6100,6125,6125,14000
2,11,6150,6200,6150,6200,6200,5000
3,11,6200,6275,6200,6200,6200,10000
4,11,6200,6225,6050,6100,6100,22000
5,11,6100,6350,6075,6345,6345,34000
1,12,6345,6350,6275,6275,6275,16000
2,12,6275,6350,6250,6325,6325,43000
3,12,6325,6520,6300,6520,6520,58000
4,12,6525,6700,6525,6525,6525,44000
5,12,6525,6575,6500,6575,6575,30000
1,12,6575,6675,6575,6675,6675,25000
2,12,6675,6725,6625,6675,6675,21000
3,12,6700,6900,6700,6900,6900,25000
4,12,6875,6875,6775,6775,6775,12000
5,12,6750,6750,6650,6750,6750,46000
1,12,6725,6725,6650,6650,6650,65000
2,12,6675,6755,6675,6755,6755,27000
3,12,6775,6875,6775,6870,6870,21000
4,12,6850,6850,6800,6850,6850,25000
5,12,6850,6875,6825,6825,6825,45000
1,12,6800,6800,6700,6700,6700,17000
3,12,6725,6750,6725,6750,6750,8000
4,12,6750,6750,6650,6650,6650,19000
5,12,6650,6650,6625,6625,6625,54000
1,12,6625,6700,6600,6675,6675,18000
3,1,6675,6750,6675,6750,6750,7000
4,1,6750,6775,6750,6775,6775,35000
5,1,6775,6850,6775,6850,6850,15000
1,1,6775,6775,6700,6700,6700,16000
2,1,6700,6700,6650,6675,6675,28000
3,1,6700,6825,6700,6725,6725,28000
4,1,6740,6800,6740,6800,6800,14000
5,1,6800,6800,6750,6800,6800,16000
1,1,6725,6725,6600,6610,6610,34000
2,1,6610,6625,6550,6550,6550,26000
3,1,6550,6575,6550,6550,6550,2000
4,1,6775,6900,6775,6825,6825,122000
5,1,6825,6825,6750,6825,6825,31000
1,1,6800,6800,6750,6750,6750,12000
2,1,6750,6775,6750,6775,6775,15000
3,1,6750,6750,6750,6750,6750,3000
4,1,6800,6975,6800,6900,6900,36000
5,1,6950,7000,6950,7000,7000,34000
1,1,7075,7150,7075,7100,7100,65000
2,1,7100,7125,7050,7125,7125,16000
3,1,7175,7325,7175,7300,7300,18000
4,1,7325,7400,7325,7400,7400,33000
5,2,7400,7650,7400,7575,7575,69000
1,2,7600,7800,7600,7800,7800,35000
2,2,7800,7825,7625,7675,7675,56000
3,2,7675,7675,7600,7670,7670,25000
4,2,7670,7700,7575,7575,7575,28000
5,2,7575,7600,7550,7600,7600,11000
1,2,7675,7800,7675,7800,7800,55000
2,2,7800,7800,7700,7800,7800,17000
3,2,7775,7775,7700,7775,7775,20000
4,2,7775,7850,7575,7625,7625,28000
5,2,7625,7775,7625,7675,7675,37000
2,2,7675,7725,7650,7700,7700,17000
3,2,7700,7700,7625,7650,7650,17000
4,2,7700,7700,7700,7700,7700,6000
5,2,7725,7950,7725,7900,7900,35000
1,2,8000,8050,8000,8025,8025,28000
2,2,8025,8100,7950,7950,7950,31000
3,2,8050,8125,8050,8125,8125,36000
4,2,8125,8250,8075,8075,8075,33000
5,3,8075,8125,8025,8125,8125,14000
1,3,8175,8225,8175,8225,8225,20000
2,3,8225,8275,8175,8175,8175,18000
3,3,8175,8200,8125,8125,8125,7000
4,3,8125,8150,8000,8050,8050,15000
5,3,7950,7950,7875,7900,7900,44000
1,3,7900,7950,7875,7875,7875,10000
2,3,7875,7925,7875,7875,7875,17000
3,3,7875,7925,7875,7925,7925,26000
4,3,7975,8050,7975,7975,7975,38000
5,3,7975,8025,7950,7950,7950,8000
1,3,7950,8000,7950,7950,7950,17000
2,3,7950,7955,7775,7775,7775,22000
3,3,7825,7925,7825,7900,7900,14000
4,3,7900,7975,7900,7900,7900,14000
5,3,7900,7925,7800,7925,7925,12000
1,3,7925,8025,7925,8025,8025,15000
2,3,8025,8200,8025,8200,8200,91000
3,3,8175,8175,8075,8075,8075,32000
4,3,8050,8050,8000,8025,8025,10000
1,4,8025,8125,8000,8125,8125,19000
2,4,8125,8200,8125,8200,8200,43000
3,4,8200,8225,8175,8175,8175,8000
4,4,8175,8200,8150,8150,8150,12000
5,4,8125,8125,8025,8025,8025,6000
1,4,8025,8050,7900,7950,7950,35000
2,4,7950,7975,7950,7950,7950,4000
3,4,7925,7925,7760,7800,7800,50000
4,4,7800,7975,7775,7975,7975,19000
5,4,8000,8000,8000,8000,8000,9000
1,4,8000,8050,8000,8050,8050,11000
2,4,8050,8100,7975,8100,8100,33000
3,4,8125,8200,8125,8150,8150,13000
4,4,8150,8175,8075,8125,8125,14000
5,4,8100,8100,8000,8010,8010,15000
1,4,8010,8075,8000,8025,8025,14000
2,4,8025,8050,7900,7910,7910,25000
3,4,7910,7975,7850,7975,7975,33000
4,4,8025,8075,8025,8075,8075,27000
5,4,8075,8100,8075,8100,8100,15000
1,4,8100,8150,8100,8125,8125,35000
2,4,8125,8200,8100,8125,8125,18000
3,5,8125,8225,8125,8150,8150,35000
4,5,8100,8100,8025,8025,8025,23000
5,5,8025,8025,8000,8000,8000,10000
1,5,8000,8025,8000,8025,8025,14000
2,5,8050,8100,8050,8075,8075,10000
3,5,8050,8050,8050,8050,8050,3000
4,5,8075,8100,8075,8100,8100,3000
5,5,8100,8125,8075,8075,8075,3000
1,5,8075,8075,8075,8075,8075,10000
2,5,8050,8050,8000,8000,8000,5000
3,5,8025,8025,8025,8025,8025,14000
4,5,8025,8100,8025,8050,8050,7000
5,5,8050,8100,8025,8100,8100,7000
1,5,8125,8175,8125,8175,8175,6000
2,5,8175,8300,8175,8300,8300,29000
3,5,8300,8300,8225,8300,8300,13000
4,5,8300,8500,8275,8475,8475,56000
5,5,8475,8500,8375,8375,8375,28000
2,5,8375,8425,8325,8425,8425,8000
3,5,8450,8550,8450,8550,8550,31000
4,5,8575,8575,8575,8575,8575,2000
5,5,8600,8750,8600,8750,8750,57000
1,6,8750,8750,8650,8650,8650,13000
2,6,8650,8750,8550,8550,8550,26000
3,6,8550,8575,8425,8500,8500,27000
4,6,8475,8475,8400,8400,8400,12000
5,6,8400,8450,8300,8450,8450,16000
1,6,8450,8450,8400,8400,8400,10000
2,6,8400,8525,8400,8425,8425,84000
3,6,8425,8500,8375,8375,8375,28000
4,6,8375,8425,8350,8425,8425,41000
5,6,8425,8475,8400,8475,8475,9000
1,6,8500,8550,8500,8550,8550,35000
2,6,8550,8600,8525,8525,8525,11000
3,6,8525,8550,8500,8525,8525,12000
4,6,8525,8550,8500,8500,8500,14000
5,6,8525,8550,8525,8525,8525,3000
1,6,8525,8525,8500,8525,8525,3000
2,6,8515,8515,8500,8515,8515,33000
3,6,8500,8500,8450,8450,8450,29000
4,6,8450,8450,8425,8440,8440,13000
5,6,8425,8425,8350,8400,8400,38000
1,7,8450,8500,8450,8500,8500,7000
2,7,8500,8500,8500,8500,8500,0
3,7,8475,8475,8425,8425,8425,6000
5,7,8425,8500,8400,8500,8500,6000
1,7,8500,8525,8450,8525,8525,14000
2,7,8525,8625,8525,8575,8575,15000
3,7,8575,8600,8550,8550,8550,4000
4,7,8550,8550,8475,8525,8525,13000
5,7,8575,8600,8575,8600,8600,10000
1,7,8600,9000,8550,8575,8575,18000
2,7,8575,8600,8575,8600,8600,2000
3,7,8575,8575,8550,8575,8575,10000
4,7,8550,8550,8525,8550,8550,4000
5,7,8550,8550,8500,8525,8525,12000
1,7,8500,8500,8450,8450,8450,8000
2,7,8450,8475,8400,8425,8425,10000
3,7,8425,8500,8425,8500,8500,4000
4,7,8500,8500,8500,8500,8500,0
5,7,8500,8500,8500,8500,8500,0
1,7,8500,8500,8500,8500,8500,1000
2,7,8500,8525,8475,8525,8525,5000
3,7,8525,8525,8525,8525,8525,1000
4,8,8525,8550,8500,8550,8550,6000
5,8,8550,8600,8525,8600,8600,28000
1,8,8575,8575,8575,8575,8575,1000
2,8,8600,8650,8600,8650,8650,33000
3,8,8650,8650,8600,8600,8600,7000
4,8,8600,8800,8550,8800,8800,39000
5,8,8810,8850,8810,8810,8810,23000
1,8,8825,8880,8825,8880,8880,15000
2,8,8880,9000,8875,8950,8950,25000
3,8,8950,8950,8900,8900,8900,10000
4,8,8910,8935,8910,8935,8935,3000
5,8,8935,9000,8825,8825,8825,51000
1,8,8675,8675,8525,8585,8585,64000
2,8,8600,8675,8600,8675,8675,10000
3,8,8725,8950,8725,8925,8925,23000
4,8,8925,8925,8725,8725,8725,66000
5,8,8725,8900,8725,8800,8800,20000
1,8,8800,8825,8775,8800,8800,5000
2,8,8800,8825,8750,8775,8775,12000
3,8,8775,8825,8750,8800,8800,30000
